rgg_n_2_16_s0.graph,65536,Largest Degree First standard,5,100,0.04,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),5,100,0.048,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),5,100,0.034,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,6,1,0.02,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),6,1,0.042,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),6,1,0.018,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,6,5,0.018,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),6,5,0.033,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),6,5,0.015,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,6,10,0.018,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),6,10,0.032,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),6,10,0.016,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,6,100,0.039,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),6,100,0.047,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),6,100,0.036,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,7,1,0.018,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),7,1,0.049,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),7,1,0.026,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,7,5,0.021,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),7,5,0.035,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),7,5,0.016,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,7,10,0.018,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),7,10,0.036,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),7,10,0.017,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,7,100,0.052,16
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),7,100,0.053,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),7,100,0.039,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,1,0.016,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,1,0.037,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,1,0.02,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,5,0.02,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,5,0.043,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,5,0.018,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,10,0.023,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,10,0.039,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,10,0.016,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,100,0.055,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,100,0.059,16
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,100,0.045,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,12,1,0.02,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),12,1,0.046,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),12,1,0.021,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,12,5,0.019,15
