yago_sub_6642.gra,6642,Greedy Sequential Coloring,1,0.001,9
yago_sub_6642.gra,6642,Largest Degree First standard,8,0.006,6
yago_sub_6642.gra,6642,Largest Degree First (find and color),8,0.003,6
yago_sub_6642.gra,6642,Smallest Degree Last (sequential),1,0.001,7
yago_sub_6642.gra,6642,Smallest Degree Last (sequential weighing),8,0.004,7
yago_sub_6642.gra,6642,Jones - Plassman(sequential),1,0.005,8
yago_sub_6642.gra,6642,Jones - Plassman standard(with threadpool),8,0.01,10
yago_sub_6642.gra,6642,Jones-Plassman standard (without threadpool),8,0.471,10
yago_sub_6642.gra,6642,Jones-Plassman standard (find and color): ,8,0.005,8
arXiv_sub_6000-1.gra,6000,Greedy Sequential Coloring,1,0.002,31
arXiv_sub_6000-1.gra,6000,Largest Degree First standard,8,0.018,27
arXiv_sub_6000-1.gra,6000,Largest Degree First (find and color),8,0.01,28
arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential),1,0.009,28
arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential weighing),8,0.01,28
arXiv_sub_6000-1.gra,6000,Jones - Plassman(sequential),1,0.01,29
arXiv_sub_6000-1.gra,6000,Jones - Plassman standard(with threadpool),8,0.017,30
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (without threadpool),8,0.822,30
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (find and color): ,8,0.007,29
citeseer_sub_10720.gra,10720,Greedy Sequential Coloring,1,0.002,12
citeseer_sub_10720.gra,10720,Largest Degree First standard,8,0.007,9
citeseer_sub_10720.gra,10720,Largest Degree First (find and color),8,0.006,9
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential),1,0.005,10
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential weighing),8,0.007,10
citeseer_sub_10720.gra,10720,Jones - Plassman(sequential),1,0.006,11
citeseer_sub_10720.gra,10720,Jones - Plassman standard(with threadpool),8,0.009,12
citeseer_sub_10720.gra,10720,Jones-Plassman standard (without threadpool),8,0.288,12
citeseer_sub_10720.gra,10720,Jones-Plassman standard (find and color): ,8,0.004,13
go_sub_6793.gra,6793,Greedy Sequential Coloring,1,0.001,8
go_sub_6793.gra,6793,Largest Degree First standard,8,0.003,5
go_sub_6793.gra,6793,Largest Degree First (find and color),8,0.003,5
go_sub_6793.gra,6793,Smallest Degree Last (sequential),1,0.002,6
go_sub_6793.gra,6793,Smallest Degree Last (sequential weighing),8,0.003,6
go_sub_6793.gra,6793,Jones - Plassman(sequential),1,0.002,8
go_sub_6793.gra,6793,Jones - Plassman standard(with threadpool),8,0.003,7
go_sub_6793.gra,6793,Jones-Plassman standard (without threadpool),8,0.152,7
go_sub_6793.gra,6793,Jones-Plassman standard (find and color): ,8,0.003,7
pubmed_sub_9000-1.gra,9000,Greedy Sequential Coloring,1,0.002,14
pubmed_sub_9000-1.gra,9000,Largest Degree First standard,8,0.01,9
pubmed_sub_9000-1.gra,9000,Largest Degree First (find and color),8,0.005,9
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential),1,0.004,10
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential weighing),8,0.006,10
pubmed_sub_9000-1.gra,9000,Jones - Plassman(sequential),1,0.008,15
pubmed_sub_9000-1.gra,9000,Jones - Plassman standard(with threadpool),8,0.014,13
pubmed_sub_9000-1.gra,9000,Jones-Plassman standard (without threadpool),8,0.538,14
pubmed_sub_9000-1.gra,9000,Jones-Plassman standard (find and color): ,8,0.005,15
yago_sub_6642.gra,6642,Greedy Sequential Coloring,1,0.001,9
yago_sub_6642.gra,6642,Largest Degree First standard,8,0.004,6
yago_sub_6642.gra,6642,Largest Degree First (find and color),8,0.003,6
yago_sub_6642.gra,6642,Smallest Degree Last (sequential),1,0.001,7
yago_sub_6642.gra,6642,Smallest Degree Last (sequential weighing),8,0.004,7
yago_sub_6642.gra,6642,Jones - Plassman(sequential),1,0.006,9
yago_sub_6642.gra,6642,Jones - Plassman standard(with threadpool),8,0.012,9
yago_sub_6642.gra,6642,Jones-Plassman standard (without threadpool),8,0.421,9
yago_sub_6642.gra,6642,Jones-Plassman standard (find and color): ,8,0.006,8
agrocyc_dag_uniq.gra,12684,Greedy Sequential Coloring,1,0.001,5
agrocyc_dag_uniq.gra,12684,Largest Degree First standard,8,0.004,4
agrocyc_dag_uniq.gra,12684,Largest Degree First (find and color),8,0.004,4
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential),1,0.002,5
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential weighing),8,0.004,5
agrocyc_dag_uniq.gra,12684,Jones - Plassman(sequential),1,0.002,5
agrocyc_dag_uniq.gra,12684,Jones - Plassman standard(with threadpool),8,0.004,5
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (without threadpool),8,0.087,5
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (find and color): ,8,0.003,6
amaze_dag_uniq.gra,3710,Greedy Sequential Coloring,1,0,4
amaze_dag_uniq.gra,3710,Largest Degree First standard,8,0.002,4
amaze_dag_uniq.gra,3710,Largest Degree First (find and color),8,0.001,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential),1,0.001,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential weighing),8,0.001,4
amaze_dag_uniq.gra,3710,Jones - Plassman(sequential),1,0,4
amaze_dag_uniq.gra,3710,Jones - Plassman standard(with threadpool),8,0.002,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (without threadpool),8,0.07,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (find and color): ,8,0.001,4
anthra_dag_uniq.gra,12499,Greedy Sequential Coloring,1,0.002,5
anthra_dag_uniq.gra,12499,Largest Degree First standard,8,0.002,4
anthra_dag_uniq.gra,12499,Largest Degree First (find and color),8,0.001,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential),1,0.001,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential weighing),8,0.002,4
anthra_dag_uniq.gra,12499,Jones - Plassman(sequential),1,0.001,5
anthra_dag_uniq.gra,12499,Jones - Plassman standard(with threadpool),8,0.003,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (without threadpool),8,0.087,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (find and color): ,8,0.002,5
ecoo_dag_uniq.gra,12620,Greedy Sequential Coloring,1,0.001,5
ecoo_dag_uniq.gra,12620,Largest Degree First standard,8,0.003,4
ecoo_dag_uniq.gra,12620,Largest Degree First (find and color),8,0.004,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential),1,0.002,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential weighing),8,0.003,4
ecoo_dag_uniq.gra,12620,Jones - Plassman(sequential),1,0.002,6
ecoo_dag_uniq.gra,12620,Jones - Plassman standard(with threadpool),8,0.004,5
ecoo_dag_uniq.gra,12620,Jones-Plassman standard (without threadpool),8,0.106,5
ecoo_dag_uniq.gra,12620,Jones-Plassman standard (find and color): ,8,0.002,5
human_dag_uniq.gra,38811,Greedy Sequential Coloring,1,0.003,5
human_dag_uniq.gra,38811,Largest Degree First standard,8,0.004,5
human_dag_uniq.gra,38811,Largest Degree First (find and color),8,0.004,4
human_dag_uniq.gra,38811,Smallest Degree Last (sequential),1,0.004,4
human_dag_uniq.gra,38811,Smallest Degree Last (sequential weighing),8,0.005,4
human_dag_uniq.gra,38811,Jones - Plassman(sequential),1,0.004,5
human_dag_uniq.gra,38811,Jones - Plassman standard(with threadpool),8,0.004,5
human_dag_uniq.gra,38811,Jones-Plassman standard (without threadpool),8,0.085,5
human_dag_uniq.gra,38811,Jones-Plassman standard (find and color): ,8,0.005,5
kegg_dag_uniq.gra,3617,Greedy Sequential Coloring,1,0,4
kegg_dag_uniq.gra,3617,Largest Degree First standard,8,0.002,4
kegg_dag_uniq.gra,3617,Largest Degree First (find and color),8,0.001,4
kegg_dag_uniq.gra,3617,Smallest Degree Last (sequential),1,0,4
kegg_dag_uniq.gra,3617,Smallest Degree Last (sequential weighing),8,0.001,4
kegg_dag_uniq.gra,3617,Jones - Plassman(sequential),1,0,4
kegg_dag_uniq.gra,3617,Jones - Plassman standard(with threadpool),8,0.002,4
kegg_dag_uniq.gra,3617,Jones-Plassman standard (without threadpool),8,0.066,4
kegg_dag_uniq.gra,3617,Jones-Plassman standard (find and color): ,8,0.002,4
mtbrv_dag_uniq.gra,9602,Greedy Sequential Coloring,1,0,5
mtbrv_dag_uniq.gra,9602,Largest Degree First standard,8,0.003,4
mtbrv_dag_uniq.gra,9602,Largest Degree First (find and color),8,0.002,4
mtbrv_dag_uniq.gra,9602,Smallest Degree Last (sequential),1,0.001,4
mtbrv_dag_uniq.gra,9602,Smallest Degree Last (sequential weighing),8,0.002,4
mtbrv_dag_uniq.gra,9602,Jones - Plassman(sequential),1,0.002,6
mtbrv_dag_uniq.gra,9602,Jones - Plassman standard(with threadpool),8,0.003,5
mtbrv_dag_uniq.gra,9602,Jones-Plassman standard (without threadpool),8,0.099,5
mtbrv_dag_uniq.gra,9602,Jones-Plassman standard (find and color): ,8,0.003,5
nasa_dag_uniq.gra,5605,Greedy Sequential Coloring,1,0,5
nasa_dag_uniq.gra,5605,Largest Degree First standard,8,0.002,4
nasa_dag_uniq.gra,5605,Largest Degree First (find and color),8,0.003,4
nasa_dag_uniq.gra,5605,Smallest Degree Last (sequential),1,0.001,4
nasa_dag_uniq.gra,5605,Smallest Degree Last (sequential weighing),8,0.002,4
nasa_dag_uniq.gra,5605,Jones - Plassman(sequential),1,0.001,5
nasa_dag_uniq.gra,5605,Jones - Plassman standard(with threadpool),8,0.003,5
nasa_dag_uniq.gra,5605,Jones-Plassman standard (without threadpool),8,0.081,5
nasa_dag_uniq.gra,5605,Jones-Plassman standard (find and color): ,8,0.002,5
vchocyc_dag_uniq.gra,9491,Greedy Sequential Coloring,1,0.001,5
vchocyc_dag_uniq.gra,9491,Largest Degree First standard,8,0.003,4
vchocyc_dag_uniq.gra,9491,Largest Degree First (find and color),8,0.002,4
vchocyc_dag_uniq.gra,9491,Smallest Degree Last (sequential),1,0.001,4
