ecoo_dag_uniq.gra,12620,Largest Degree First standard,8,0.007,4
ecoo_dag_uniq.gra,12620,Largest Degree First (find and color),8,0.005,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential),1,0.003,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential weighing),8,0.005,4
ecoo_dag_uniq.gra,12620,Jones - Plassman(sequential),1,0.003,6
ecoo_dag_uniq.gra,12620,Jones - Plassman standard(with threadpool),8,0.007,6
ecoo_dag_uniq.gra,12620,Jones-Plassman standard (without threadpool),8,0.293,6
ecoo_dag_uniq.gra,12620,Jones-Plassman standard (find and color): ,8,0.005,5
human_dag_uniq.gra,38811,Greedy Sequential Coloring,1,0.004,5
human_dag_uniq.gra,38811,Largest Degree First standard,8,0.007,5
human_dag_uniq.gra,38811,Largest Degree First (find and color),8,0.007,4
human_dag_uniq.gra,38811,Smallest Degree Last (sequential),1,0.008,4
human_dag_uniq.gra,38811,Smallest Degree Last (sequential weighing),8,0.008,4
human_dag_uniq.gra,38811,Jones - Plassman(sequential),1,0.008,5
human_dag_uniq.gra,38811,Jones - Plassman standard(with threadpool),8,0.008,5
human_dag_uniq.gra,38811,Jones-Plassman standard (without threadpool),8,0.271,5
human_dag_uniq.gra,38811,Jones-Plassman standard (find and color): ,8,0.008,5
kegg_dag_uniq.gra,3617,Greedy Sequential Coloring,1,0.001,4
kegg_dag_uniq.gra,3617,Largest Degree First standard,8,0.003,4
kegg_dag_uniq.gra,3617,Largest Degree First (find and color),8,0.003,3
kegg_dag_uniq.gra,3617,Smallest Degree Last (sequential),1,0.001,4
kegg_dag_uniq.gra,3617,Smallest Degree Last (sequential weighing),8,0.005,4
kegg_dag_uniq.gra,3617,Jones - Plassman(sequential),1,0.001,4
kegg_dag_uniq.gra,3617,Jones - Plassman standard(with threadpool),8,0.005,4
kegg_dag_uniq.gra,3617,Jones-Plassman standard (without threadpool),8,0.242,4
kegg_dag_uniq.gra,3617,Jones-Plassman standard (find and color): ,8,0.004,4
